,bert_cause_cs_pairs,bert_treat_cs_pairs,roberta_cause_cs_pairs,roberta_treat_cs_pairs,bert_cause_cs_simple,bert_treat_cs_simple,roberta_cause_cs_simple,roberta_treat_cs_simple,term1,term2,relation_candidates,sentence,entity_id_y,is_cause,is_treat,is_food_correct,is_food_partially_correct,is_disease_correct,is_disease_partially_correct,bert_cause_ade_simple,roberta_cause_ade_simple,bert_cause_ade_pairs,roberta_cause_ade_pairs,biobert_cause_cs_simple,biobert_treat_cs_simple,biobert_cause_ade_simple,biobert_cause_cs_pairs,biobert_treat_cs_pairs,biobert_cause_ade_pairs
114,1.0,0.0,0.0,0.0,1,0,0,0,salt,diet- associated health diseases,"particularly saturated fat ) , YYY and sugars have shown to be associated with innumerable incidence of XXX .","In terms of nutrition, a diet high in fat (particularly saturated fat), salt and sugars have shown to be associated with innumerable incidence of diet- associated health diseases.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.7,0.0,0,0,1,0.0,0.0,0.0
31,0.0,0.0,0.0,1.0,0,1,0,1,chickens,bacterial infections,( MBL ) concentration with XXX in YYY .,The present study is the first demonstration of an association of the genetic serum Mannan-binding lectin (MBL) concentration with bacterial infections in chickens.,,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,1,0.0,1.0,0.0
301,0.0,0.0,0.0,0.0,0,0,1,0,peanut,allergies,nuts ( TNs ) and YYY ( PN ) XXX vary in different regions of,The characteristics of tree nuts (TNs) and peanut (PN) allergies vary in different regions of the world.,,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
148,0.2,0.0,0.0,0.0,0,0,0,0,processed meats,hypertension,"However , liquid UPF and XXX were associated with increased rate of YYY ( IRR : 1.32 ;","However, liquid UPF and processed meats were associated with increased rate of hypertension (IRR: 1.32; 95%CI:1.10,1.65; IRR: 1.17; 95%CI:1.01,1.36; respectively).",DOID:10763,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.6,1,0,0,0.9,0.0,0.0
143,0.9,0.0,0.0,0.0,0,0,0,1,allium,cancers,role of garlic and related YYY foods against the development of certain human XXX .,Many epidemiological studies support the protective role of garlic and related allium foods against the development of certain human cancers.,DOID:162,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.6,1.0,0,0,0,0.0,0.0,0.0
233,0.0,0.0,0.0,0.0,0,0,0,0,food consumption,obesity,"Thus , having YYY was associated with altered relationships between XXX and the hedonic responses to","Thus, having obesity was associated with altered relationships between food consumption and the hedonic responses to food rewards as well as reduced satiety effects in women.",DOID:9970,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0.0,0.4,1,0,0,0.0,0.0,0.0
259,1.0,0.4,0.0,1.0,0,1,0,1,olive oil,stroke,"Mediterranean diet , high in XXX , whole grains , fruits , vegetables and legumes , and low in cholesterol and saturated fat , can reduce YYY by 40 % or more","A Cretan Mediterranean diet, high in olive oil, whole grains, fruits, vegetables and legumes, and low in cholesterol and saturated fat, can reduce stroke by 40% or more in high-risk patients.",DOID:6713,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.2,0.0
99,0.3,0.0,0.0,0.0,0,0,0,1,blueberry,cvds,"protective role of fruits against YYY , and several fruits ( grape , XXX , pomegranate , apple ,","Moreover, substantial experimental studies have supported the protective role of fruits against CVDs, and several fruits (grape, blueberry, pomegranate, apple, hawthorn, and avocado) have been widely studied and have shown potent cardiovascular protective action.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0,0,0,1,cheese,cvd,"In subgroup analysis , XXX and yogurt consumptions were associated with decreased YYY risk ( OR = 0.87","In subgroup analysis, cheese and yogurt consumptions were associated with decreased CVD risk (OR = 0.87, 95% CI = 0.80-0.94 for cheese and OR = 0.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.0,0.0
187,0.1,0.0,0.1,0.0,1,0,1,0,shrimp,allergy,"ISAC-test failed to detect an XXX sensitization caused by dust mite , YYY , Anisakis , or seed","In 2.8% of the control group, the ISAC-test failed to detect an allergy sensitization caused by dust mite, shrimp, Anisakis, or seed storage proteins.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,1.0,0.0,0.0
81,1.0,0.7,0.0,1.0,1,0,0,1,mediterranean diet,sci,"The XXX , along with exercise and dietary supplements , has been suggested as an anti-inflammatory intervention in individuals with YYY .","The Mediterranean diet, along with exercise and dietary supplements, has been suggested as an anti-inflammatory intervention in individuals with SCI.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,1.0,0.0
264,0.0,0.0,0.0,0.0,0,0,0,0,yeast,bronchitis,64 individuals having occupational chronic XXX and 41 healthy individuals -- both working at YYY hydrolysis production -- demonstrated increase,64 individuals having occupational chronic bronchitis and 41 healthy individuals--both working at yeast hydrolysis production--demonstrated increase in B immunity with higher spontaneous and antigen-stimulated Ig synthesis.,DOID:6132,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
45,0.8,1.0,0.0,1.0,1,1,0,1,guava tea,diabetic,"Polyphenols from coffee , XXX , whortleberry , olive oil , propolis , chocolate , red wine , grape seed , and cocoa have been reported to show anti- YYY effects in T2D patients through","Polyphenols from coffee, guava tea, whortleberry, olive oil, propolis, chocolate, red wine, grape seed, and cocoa have been reported to show anti-diabetic effects in T2D patients through increasing glucose metabolism, improving vascular function as well as reducing insulin resistance and HbA1c level.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.4,0.0,0,1,0,0.0,0.8,0.0
121,0.0,1.0,0.0,1.0,0,1,0,1,punica granatum,ailments,traditionally used to treat various XXX YYY .,Over one thousand cultivars of Punica granatum (Punicaceae) are known and some are traditionally used to treat various ailments.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.3,0,1,0,0.0,1.0,0.0
140,0.4,0.0,0.0,0.0,0,0,0,1,sodium,chronic kidney disease,"guidelines recommend that patients with XXX ( CKD ) restrict individual nutrients , such as YYY , potassium , phosphorus ,","Current dietary guidelines recommend that patients with chronic kidney disease (CKD) restrict individual nutrients, such as sodium, potassium, phosphorus, and protein.",DOID:784,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,1.0,0.0
230,0.0,0.0,0.0,1.0,0,1,0,1,extra-virgin olive oil,breast and colon cancers,"of Mediterranean diet rich in YYY ( EVOO ) to reduce XXX incidence , cardiovascular diseases ,","Epidemiological and clinical studies compellingly documented the ability of Mediterranean diet rich in extra-virgin olive oil (EVOO) to reduce breast and colon cancers incidence, cardiovascular diseases, and aging cognitive functions decline.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
175,0.9,0.0,1.0,0.0,0,0,1,0,fish,ischemic heart disease,"The low mortality rates from XXX and cancer are thought to reflect the low prevalence of obesity in Japan ; low intake of red meat , specifically saturated fatty acids ; and high intakes of YYY , specifically n-3 polyunsaturated fatty","The low mortality rates from ischemic heart disease and cancer are thought to reflect the low prevalence of obesity in Japan; low intake of red meat, specifically saturated fatty acids; and high intakes of fish, specifically n-3 polyunsaturated fatty acids, plant foods such as soybeans, and nonsugar-sweetened beverages such as green tea.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
29,1.0,0.0,1.0,0.0,1,0,0,0,chicken,pasteurellosis,"serotype 11 antigen generated from YYY could specifically detect P. multocida , indicating that the antiserum for somatic serotyping was useful for immunohistochemical diagnosis of rabbit XXX .","In the immunohistochemical assay, an antiserum recognizing the somatic serotype 11 antigen generated from chicken could specifically detect P. multocida, indicating that the antiserum for somatic serotyping was useful for immunohistochemical diagnosis of rabbit pasteurellosis.",DOID:11055,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.8,0,0,0,0.0,0.0,0.0
115,0.0,0.0,0.0,1.0,0,1,0,1,fruit,cognitive decline,"limited epidemiological evidence available on YYY and vegetable consumption and cognition generally supported a protective role of these macronutrients against XXX , dementia , and AD","Finally, the limited epidemiological evidence available on fruit and vegetable consumption and cognition generally supported a protective role of these macronutrients against cognitive decline, dementia, and AD.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.2,0.0
52,0.0,0.0,0.0,0.0,1,0,0,0,coffee consumption,chronic diseases,"XXX has been associated with a significant decrease in the risk of developing YYY such as Parkinson disease ,","Coffee consumption has been associated with a significant decrease in the risk of developing chronic diseases such as Parkinson disease, diabetes type-2 and several types of cancers (e.g. colon, liver).",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
195,1.0,0.0,1.0,0.0,1,0,1,0,walnut,allergic reactions,", the major allergen of YYY , triggers severe XXX through epitopes .","Jug r 1, the major allergen of walnut, triggers severe allergic reactions through epitopes.",,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,1,1.0,0.0,1.0
300,0.0,1.0,0.0,1.0,0,1,0,1,fruits,asthma,"YYY ( CU ) has long been used as a traditional medicine that has therapeutic effects against pathogenic diseases , including XXX , vomiting , dyspepsia ,","fruits (CU) has long been used as a traditional medicine that has therapeutic effects against pathogenic diseases, including asthma, vomiting, dyspepsia, blood circulation disorders, and various types of cancer.",DOID:2841,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
109,0.0,1.0,0.0,1.0,0,1,0,1,green tea,infectious diseases,", phytochemicals contained mainly in YYY , exhibit antiviral activity against various acute XXX experimentally .","Catechins, phytochemicals contained mainly in green tea, exhibit antiviral activity against various acute infectious diseases experimentally.",DOID:0050117,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
62,1.0,0.0,0.0,0.0,1,0,1,0,wheat flour,occupational respiratory allergies,Exposure to YYY and guar gum is a well-known cause of XXX among workers in the food,Exposure to wheat flour and guar gum is a well-known cause of occupational respiratory allergies among workers in the food processing industry.,,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,0,1.0,0.0,1.0
218,0.0,0.0,0.0,1.0,0,1,0,1,mushrooms,alzheimer's disease,YYY have been reported in folklore for the management of XXX ( AD ) and diabetes,Mushrooms have been reported in folklore for the management of Alzheimer's disease (AD) and diabetes with limited scientific prove.,DOID:10652,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
116,0.0,0.0,0.0,0.0,0,1,1,0,salt,dehydration,survival in the setting of XXX or YYY deprivation .,Fructose causes sodium retention and raises blood pressure and likely helped survival in the setting of dehydration or salt deprivation.,,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.3,0,0,1,0.0,0.2,0.0
69,1.0,0.0,1.0,0.0,1,0,1,0,garlic,asthma,"food industry workers ) and XXX or rhinitis was diagnosed as caused by cereal flour or grain , cow epithelium , storage mites , YYY , or soy dust .","Twenty-three positive bronchial or nasal challenges were performed on 16 patients (six farmers, six bakery workers, and four food industry workers) and asthma or rhinitis was diagnosed as caused by cereal flour or grain, cow epithelium, storage mites, garlic, or soy dust.",DOID:2841,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,1.0,1,0,0,1.0,0.0,0.0
100,0.0,0.0,0.2,0.0,0,1,0,0,vegetable,nephrolithiasis,useful biomarkers of fruit and YYY ( FAV ) intake in XXX .,Urinary hippuric acid (HA) and citrate can represent useful biomarkers of fruit and vegetable (FAV) intake in nephrolithiasis.,DOID:585,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1,0,1,0,0.0,0.9,0.0
139,0.0,1.0,0.0,1.0,0,1,0,1,oats,chronic diseases,YYY products are believed to contain many bioactives that possess potential beneficial properties against XXX .,Oats products are believed to contain many bioactives that possess potential beneficial properties against chronic diseases.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.4,0,1,0,0.0,1.0,0.0
271,0.0,0.0,1.0,0.0,1,0,1,0,diseased turkey,infectious bronchitis,"( N ) gene of XXX virus ( IBV ) and turkey coronaviruses ( TCoV ) , coronaviruses were identified in 37 % of the intestinal samples collected from YYY flocks .","Using a newly designed real-time reverse transcriptase-polymerase chain reaction assay specific for the nucleocapsid (N) gene of infectious bronchitis virus (IBV) and turkey coronaviruses (TCoV), coronaviruses were identified in 37% of the intestinal samples collected from diseased turkey flocks.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.8,0,0,0,1.0,0.0,0.0
18,0.0,0.1,0.0,0.9,0,1,0,1,dioscorea,diabetes,"Yam ( XXX spp . ) , known as an edible and medicinal tuber crop in China , has been used historically for the treatment of YYY , diarrhea , asthma ,","Yam (Dioscorea spp.), known as an edible and medicinal tuber crop in China, has been used historically for the treatment of diabetes, diarrhea, asthma, and other ailments in traditional Chinese medicine.",DOID:9351,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.9,0.0
205,1.0,0.0,0.0,0.0,1,0,1,0,dairy,mastitis,Bovine XXX continues to be a leading cause of heavy economic losses in the YYY industry and a public health,Bovine mastitis continues to be a leading cause of heavy economic losses in the dairy industry and a public health hazard globally.,DOID:10690,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,1.0,1,0,0,1.0,0.0,1.0
185,0.0,0.0,0.4,0.0,1,0,1,0,peanut,allergy,YYY XXX that affects 1.4-4.5 % of,"Peanut allergy that affects 1.4-4.5% of North American children, has increased in prevalence in the past 20 years, is often diagnosed early in life, and outgrown in fewer than 20-32% of children by age 6.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.4,0.4,1,0,0,1.0,0.0,0.7
67,1.0,0.0,0.0,0.0,1,0,1,0,wheat flour,allergy,Occupational YYY to components of XXX is the main cause of,Occupational allergy to components of wheat flour is the main cause of rhinitis and asthma of workers in bakeries and similar activities.,,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.6,1.0,1,0,0,0.2,0.0,0.4
76,0.0,0.4,0.0,1.0,0,1,0,1,chicken meat,osteoporosis,Proteins and peptides in YYY and bones are known for being rich in functional and nutritional ingredients for the improvement of XXX .,Proteins and peptides in chicken meat and bones are known for being rich in functional and nutritional ingredients for the improvement of osteoporosis.,DOID:11476,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
162,0.0,0.0,1.0,0.0,1,0,1,0,dietary sugar,dental caries,"YYY , especially in liquid form , increases risk of XXX , adiposity , and type","Dietary sugar, especially in liquid form, increases risk of dental caries, adiposity, and type 2 diabetes.",DOID:216,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1,1,0,0,0.0,0.0,1.0
64,1.0,0.0,0.0,0.0,1,0,1,0,wheat,baker's asthma,"one of the causes of XXX XXX YYY , food and pollen allergy","Wheat is a potent allergen source and is one of the causes of baker's asthma, food and pollen allergy.",,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,0,1.0,0.0,0.0
128,1.0,0.0,0.0,1.0,0,1,0,1,sodium consumption,chronic disease,", population-level strategies to reduce XXX , such as food product reformulation , modifying food procurement processes , and federal healthy eating policies , are important public health initiatives that can produce meaningful reductions in XXX and help to prevent YYY in adulthood .","However, population-level strategies to reduce sodium consumption, such as food product reformulation, modifying food procurement processes, and federal healthy eating policies, are important public health initiatives that can produce meaningful reductions in sodium consumption and help to prevent chronic disease in adulthood.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,1.0,0.0,0.0
181,0.0,1.0,0.0,1.0,0,1,0,1,"salt (sodium chloride, nacl)",moisture loss,"XXX is commonly used in ready-to-eat ( RTE ) meat products such as biltong , a South African style dried beef product for flavor , enhanced YYY , and reduction of microbial","Salt (sodium chloride, NaCl) is commonly used in ready-to-eat (RTE) meat products such as biltong, a South African style dried beef product for flavor, enhanced moisture loss, and reduction of microbial growth.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.9,0.0
119,0.0,0.0,0.0,0.0,1,0,0,1,nuts,chronic diseases,their positive effects on several XXX XXX YYY incidence and death rates .,Nuts have an appreciable antioxidant load and there is evidence of their positive effects on several chronic diseases incidence and death rates.,,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.9,1.0,0,0,0,0.8,0.7,0.0
167,1.0,0.0,0.8,0.0,0,0,0,0,free fatty acid oxidation,glycogenolysis,"insulin sensitivity , lipolysis , XXX , adipocyte browning , YYY , glycogenesis , and general","The autocrine, paracrine, and endocrine actions of myokines include regulation of energy expenditure, insulin sensitivity, lipolysis, free fatty acid oxidation, adipocyte browning, glycogenolysis, glycogenesis, and general metabolism.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0,0,0,0,olives,inflammation,"Consumption of YYY ( Olea europaea L. ) , including table YYY and oil , is associated with low incidence of XXX -related diseases .","Consumption of olives (Olea europaea L.), including table olives and oil, is associated with low incidence of inflammation-related diseases.",,0.0,1.0,1.0,1.0,1.0,1.0,1,1,0.7,0.2,0,1,0,0.0,0.0,0.0
30,0.0,0.0,1.0,0.0,1,0,1,0,chicken,cholera,"from the liver of a YYY , which died during an outbreak of fowl XXX in 2011 .","In the previous study, a capsular serotype A strain GX-Pm was isolated from the liver of a chicken, which died during an outbreak of fowl cholera in 2011.",DOID:1498,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,1,0,1,1.0,0.0,0.0
