,bert_cause_cs_pairs,bert_treat_cs_pairs,roberta_cause_cs_pairs,roberta_treat_cs_pairs,bert_cause_cs_simple,bert_treat_cs_simple,roberta_cause_cs_simple,roberta_treat_cs_simple,term1,term2,relation_candidates,sentence,entity_id_y,is_cause,is_treat,is_food_correct,is_food_partially_correct,is_disease_correct,is_disease_partially_correct,bert_cause_ade_simple,roberta_cause_ade_simple,bert_cause_ade_pairs,roberta_cause_ade_pairs,biobert_cause_cs_simple,biobert_treat_cs_simple,biobert_cause_ade_simple,biobert_cause_cs_pairs,biobert_treat_cs_pairs,biobert_cause_ade_pairs
257,1.0,0.7,0.0,1.0,1,0,0,1,fish oil,cd,disease activity in patients with XXX YYY with raised laboratory markers of,Fish oil rich in eicosapentaenoic acid (EPA) and docosahexaenoic acid (DHA) reduces disease activity in patients with CD with raised laboratory markers of inflammation and in healthy subjects alters PBMC function.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,1.0,0.0,0.1
382,0.0,0.5,0.0,0.0,0,0,0,0,folic acid,inflammatory bowel diseases,YYY ( Vitamin B9 ) is often associated with XXX since reduced overall folate concentration,Folic acid (Vitamin B9) is often associated with inflammatory bowel diseases since reduced overall folate concentration in the human body may lead to the development of colorectal cancer and megaloblastic anaemia.,DOID:0050589,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0.0
175,0.9,0.0,1.0,0.0,0,0,1,0,fish,ischemic heart disease,"The low mortality rates from XXX and cancer are thought to reflect the low prevalence of obesity in Japan ; low intake of red meat , specifically saturated fatty acids ; and high intakes of YYY , specifically n-3 polyunsaturated fatty","The low mortality rates from ischemic heart disease and cancer are thought to reflect the low prevalence of obesity in Japan; low intake of red meat, specifically saturated fatty acids; and high intakes of fish, specifically n-3 polyunsaturated fatty acids, plant foods such as soybeans, and nonsugar-sweetened beverages such as green tea.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
110,1.0,0.0,0.0,0.0,1,0,1,0,alcoholic beverages,alcohol abuse,"The indulgence of XXX in moderation is contrasted by the inestimable risks and dangers of YYY with many cardiovascular implications ,","The indulgence of alcoholic beverages in moderation is contrasted by the inestimable risks and dangers of alcohol abuse with many cardiovascular implications, such as cardiac arrhythmia, cardiomyopathy and arterial hypertension.",DOID:1574,0.0,0.0,1.0,1.0,1.0,1.0,0,1,0.0,0.4,1,0,0,0.9,0.0,0.0
184,0.0,0.1,0.0,0.1,0,1,0,1,fruits,heart disease,"Nuts , whole grains , YYY , and vegetables contain an abundance of phenolic compounds , terpenoids , pigments , and other natural antioxidants that have been associated with protection from and/or treatment of chronic disease such as XXX , cancer , diabetes ,","Nuts, whole grains, fruits, and vegetables contain an abundance of phenolic compounds, terpenoids, pigments, and other natural antioxidants that have been associated with protection from and/or treatment of chronic disease such as heart disease, cancer, diabetes, and hypertension as well as other medical conditions.",DOID:114,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
258,0.6,0.0,0.0,0.0,1,0,1,0,flour,bronchitis,Symptoms suggestive of chronic XXX or chronic productive cough were found in 29.0 % of 100 workers exposed to YYY dust in a YYY mill,"Symptoms suggestive of chronic bronchitis or chronic productive cough were found in 29.0% of 100 workers exposed to flour dust in a flour mill, 26.0% presenting with chronic cough and 29.0% with phlegm.",DOID:6132,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,1.0,1,0,0,1.0,0.0,0.0
340,1.0,0.0,0.0,0.0,1,0,0,0,sucrose,hyperuricaemia,"In addition to YYY and high fructose corn syrup , fresh fruits also contain fructose , suggesting that patients with XXX or gout might also avoid","In addition to sucrose and high fructose corn syrup, fresh fruits also contain fructose, suggesting that patients with hyperuricaemia or gout might also avoid fresh fruit.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0
343,1.0,0.0,1.0,0.0,1,0,0,0,sugar,chronic diseases,"studies have shown that higher YYY -sweetened beverage consumption is associated with increased risk of developing XXX , including cardiovascular disease ,","Epidemiological studies have shown that higher sugar-sweetened beverage consumption is associated with increased risk of developing chronic diseases, including cardiovascular disease, type 2 diabetes mellitus, obesity, non-alcoholic fatty liver disease, gout, and rheumatoid arthritis and to worse symptoms in some patients with rheumatoid arthritis.",,1.0,0.0,1.0,1.0,1.0,1.0,1,1,0.8,1.0,1,0,0,0.0,0.0,0.0
268,1.0,0.0,0.0,0.0,0,0,0,0,rice,allergy,"In YYY XXX , proteins with molecular masses","In rice allergy, proteins with molecular masses of 14-16, 26, 33, and 56 kDa have been demonstrated to be potentially allergenic.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,1.0,0.0,0.0
330,0.0,0.0,0.9,0.0,0,0,1,0,broiler chicken,footpad dermatitis,"in YYY flocks when animal-based measures related to XXX , hock burns , body","in broiler chicken flocks when animal-based measures related to footpad dermatitis, hock burns, body lesions and arthritis are identified under commercial conditions (high density).",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.7,0.0
316,0.0,0.0,0.0,0.0,0,0,0,0,ultra-processed products ( up ),arterial hypertension,"the adult , such as XXX YYY , diabetes , or asthma","The consumption of ultra-processed products (UP) is associated with many diseases in the adult, such as arterial hypertension, diabetes, or asthma.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
372,0.0,0.0,1.0,0.0,0,0,1,0,malnutrition,dbm,to a double burden of XXX ( YYY ) .,This has led to a double burden of malnutrition (DBM).,,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,1.0,1,0,1,0.0,0.4,0.0
182,1.0,0.0,1.0,0.0,1,0,1,0,poor diet,obesity,"XXX is responsible for more deaths worldwide than any other risk factor , and is a leading cause of YYY , type 2 diabetes ,","Poor diet is responsible for more deaths worldwide than any other risk factor, and is a leading cause of obesity, type 2 diabetes, and cardiovascular disease (CVD).",DOID:9970,1.0,0.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1,0,0,1.0,0.0,0.3
0,0.0,0.0,1.0,0.0,1,0,1,1,korean wild boar ( sus scrofa coreanus),mycobacterium tuberculosis infection,report the first case of YYY in a XXX .,"Here, we report the first case of Mycobacterium tuberculosis infection in a Korean wild boar ( Sus scrofa coreanus).",,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0,1,1,1.0,0.0,1.0
405,0.0,0.0,0.0,0.4,0,1,0,1,walnuts,alzheimer's disease,has shown beneficial effects of YYY on memory and learning skills in transgenic mouse model of XXX ( AD-tg ) .,Our previous study has shown beneficial effects of walnuts on memory and learning skills in transgenic mouse model of Alzheimer's disease (AD-tg).,DOID:10652,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
250,0.0,1.0,0.0,0.0,0,1,0,1,3-hydroxyphenylpropionic acid,diabetes,"acid ( DHPAA ) and XXX ( HPPA ) , have been suggested to exert beneficial effects in YYY .","Epicatechin (EC) and main colonic phenolic acids derived from flavonoid intake, such as 2,3-dihydroxybenzoic acid (DHBA), 3,4-dihydroxyphenylacetic acid (DHPAA) and 3-hydroxyphenylpropionic acid (HPPA), have been suggested to exert beneficial effects in diabetes.",DOID:9351,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
46,1.0,0.0,0.3,0.0,0,0,1,0,milk,infections of the cow udder,XXX leading to mastitis and reducing YYY quality are a critical challenge,Infections of the cow udder leading to mastitis and reducing milk quality are a critical challenge facing all dairy farmers.,,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,0.7,0.0,0.0
131,0.0,0.0,0.0,0.0,1,0,1,0,processed foods,hypertension,Increased consumption of XXX in the modern world has contributed to a high salt intake and thus increased the prevalence of YYY among Malaysian populations .,Increased consumption of processed foods in the modern world has contributed to a high salt intake and thus increased the prevalence of hypertension among Malaysian populations.,DOID:10763,1.0,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,1,0,1,0.0,0.0,0.0
53,1.0,0.0,1.0,1.0,1,0,0,1,coffee,neurodegenerative diseases,"that some foods , especially YYY , can act as a rich source of ÃÂÃÂÃÂÃÂ²-carbolines , which may possibly be associated with a reduced risk for serious XXX , such as Parkinson 's","Our findings strongly suggest that some foods, especially coffee, can act as a rich source of ÃÂÃÂÃÂÃÂ²-carbolines, which may possibly be associated with a reduced risk for serious neurodegenerative diseases, such as Parkinson's and Alzheimer's.",DOID:1289,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.1,0.8,0,0,0,0.0,0.1,0.0
302,1.0,0.0,0.0,0.0,0,0,0,0,mediterranean diet,asthma,"Evidence for associations between XXX during pregnancy and childhood YYY , allergy and related outcomes","Evidence for associations between Mediterranean diet during pregnancy and childhood asthma, allergy and related outcomes is conflicting.",DOID:2841,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0
88,0.1,0.0,0.0,0.3,0,1,0,1,folic,neural tube defects,evidence that adequate amounts of YYY acid supply to women before and during early pregnancy decreases the risk of having a XXX affected child .,There is evidence that adequate amounts of folic acid supply to women before and during early pregnancy decreases the risk of having a neural tube defects affected child.,DOID:0080074,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1.0,0,1,0,0.0,1.0,0.0
279,0.0,0.0,0.0,0.0,0,0,1,0,nutrition,allergy,"This review highlights developments in YYY , gastroenterology , infectious diseases , neonatology , XXX , oncology and respiratory tract","This review highlights developments in allergy, gastroenterology, infectious diseases, neonatology, nutrition, oncology and respiratory tract illnesses.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
339,1.0,0.0,0.0,0.0,0,1,0,1,fruit juice,hyperuricaemia,"the effect of fruit and YYY intake on XXX and gout , and propose","In this review, we discuss clinical studies evaluating the effect of fruit and fruit juice intake on hyperuricaemia and gout, and propose potential mechanisms for how fruit may influence urate levels.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.8,0.0
276,1.0,0.0,0.0,0.0,1,0,0,0,significant alteration in food consumption,subchronic oral toxicity,"In the YYY , data revealed that several XXX , water consumption , protein","In the subchronic oral toxicity, data revealed that several significant alteration in food consumption, water consumption, protein excretion, WBCs levels, TGs, BUN levels, and the absolute and relative weights in the liver, spleen and lungs.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
120,1.0,0.0,1.0,0.0,1,0,1,0,diets with high fat and carbohydrate content ,obesity,"Among other factors , XXX have been implicated in YYY .","Among other factors, diets with high fat and carbohydrate content have been implicated in obesity.",DOID:9970,1.0,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,1,0,1,1.0,0.0,0.7
368,1.0,0.0,1.0,0.0,1,0,1,0,poor nutrition,infections,"prevalence of iron deficiency , XXX , YYY and poor birth outcomes are","This is a particular priority in resource-constrained settings where the prevalence of iron deficiency, poor nutrition, infections and poor birth outcomes are high.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.7
228,1.0,0.0,1.0,0.0,1,0,1,0,coffee consumption,type 2 diabetes,The association between XXX and the risk of YYY may vary by genetic variants,The association between coffee consumption and the risk of type 2 diabetes may vary by genetic variants.,DOID:9352,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,1.0,0.0,0.0
9,0.0,1.0,0.0,1.0,0,1,0,1,glycine max,anemia deficiency,"YYY is commonly used in Algeria for treatment of XXX and osteoporosis , it ranks","Glycine max is commonly used in Algeria for treatment of anemia deficiency and osteoporosis, it ranks first in terms of vegetal proteins.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
278,0.0,0.0,0.0,0.0,0,0,0,0,high fructose corn syrup sweetened soft drink ,asthma,intake has been linked with XXX YYY in US high-schoolers .,High fructose corn syrup (HFCS) sweetened soft drink intake has been linked with asthma in US high-schoolers.,DOID:2841,1.0,0.0,1.0,1.0,1.0,1.0,1,1,0.1,1.0,0,0,1,0.0,0.0,0.0
31,0.0,0.0,0.0,1.0,0,1,0,1,chickens,bacterial infections,( MBL ) concentration with XXX in YYY .,The present study is the first demonstration of an association of the genetic serum Mannan-binding lectin (MBL) concentration with bacterial infections in chickens.,,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,1,0.0,1.0,0.0
101,1.0,0.0,1.0,0.0,0,0,1,0,refined sugars,obesity,"Age , female sex , YYY , rapid weight loss , consumption of XXX , saturated fat , iron","Age, female sex, obesity, rapid weight loss, consumption of refined sugars, saturated fat, iron deficiency, vitamin D and low intake of fiber and vitamin C are factors associated with an increased risk of cholelithiasis.",DOID:9970,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,1,0,1.0,0.0,0.0
51,1.0,0.0,0.0,0.0,0,1,0,1,red wine,diabetes,"Tea , YYY and cocoa are good sources of flavanols and these highly consumed foods might contribute to prevent XXX .","Tea, red wine and cocoa are good sources of flavanols and these highly consumed foods might contribute to prevent diabetes.",DOID:9351,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
258,0.0,0.1,0.0,0.3,0,1,0,1,olive oil,cardiovascular disease,"A Mediterranean diet supplemented with YYY and nuts prevents XXX in clinical studies , but","A Mediterranean diet supplemented with olive oil and nuts prevents cardiovascular disease in clinical studies, but the underlying mechanisms are incompletely understood.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
143,0.0,0.0,0.0,0.0,0,0,1,0,malnutrition,hypertension,The sex differences in YYY and XXX during adolescence is largely inconclusive,The sex differences in malnutrition and hypertension during adolescence is largely inconclusive.,DOID:10763,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
196,0.0,0.0,1.0,0.0,1,0,0,0,meat protein,heart disease,an increase in risk of XXX XXX YYY .,Meat protein is associated with an increase in risk of heart disease.,DOID:114,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,1,1.0,0.0,1.0
33,0.0,1.0,0.0,0.8,0,1,0,1,chicken,leukotoxin,XXX purified with preparative SDS-PAGE was used for the production of YYY polyclonal antibodies ( PAb ),Leukotoxin purified with preparative SDS-PAGE was used for the production of chicken polyclonal antibodies (PAb) that served as the primary detecting antibody.,,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.0,0.0
412,0.0,0.0,0.0,1.0,0,1,0,1,cheese,sarcopenia,also reduce the risk of XXX by improving skeletal muscle mass through the addition of nutrient-rich dairy proteins ( ricotta YYY ) to the habitual diet,"The consumption of dairy products by older people may reduce the risk of frailty, especially with high consumption of low-fat milk and yogurt, and may also reduce the risk of sarcopenia by improving skeletal muscle mass through the addition of nutrient-rich dairy proteins (ricotta cheese) to the habitual diet.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
125,0.7,0.0,0.0,0.0,0,0,0,0,fruit,urolithiasis,"Regarding food , intake of YYY correlated negatively with the incidence of XXX ( r = -0.721 ,","Regarding food, intake of fruit correlated negatively with the incidence of urolithiasis (r = -0.721, p = 0.008), while intake of eggs (r = 0.537, p = 0.072) and sugar (r = 0.475, p = 0.119) tended to positively correlate with incidence.",DOID:0080653,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.4,0.0
415,0.0,1.0,0.0,1.0,0,1,0,1,docosahexaenoic acid,alzheimer's disease,"XXX ( DHA ) is a fatty acid abundant in the brain , and is reported to have protective effects against YYY , although the mechanistic effects","Docosahexaenoic acid (DHA) is a fatty acid abundant in the brain, and is reported to have protective effects against Alzheimer's disease, although the mechanistic effects of DHA against Alzheimer's pathophysiology remain unclear.",DOID:10652,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.5,0.0
288,0.9,0.0,1.0,0.0,1,0,1,0,onion,dermatitis,"YYY ( Allium cepa ) handling can induce contact XXX , rhinoconjunctivitis and asthma .","Onion (Allium cepa) handling can induce contact dermatitis, rhinoconjunctivitis and asthma.",DOID:2723,1.0,0.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,1,0,1,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0,0,0,1,folic acid,neural tube birth defect,Periconceptional intake of YYY is known to reduce a woman 's risk of having an infant affected by a XXX ( NTD ) .,Periconceptional intake of folic acid is known to reduce a woman's risk of having an infant affected by a neural tube birth defect (NTD).,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1.0,0,1,1,0.0,1.0,0.0
131,0.0,0.0,0.0,0.5,0,1,0,1,crushed garlic,colon cancer,"sulfur containing compound isolated from XXX , as an inhibitor of YYY cell growth .","Here, we identified Z-ajoene, a sulfur containing compound isolated from crushed garlic, as an inhibitor of colon cancer cell growth.",DOID:219,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,1,0.0,0.8,0.0
152,0.0,0.0,1.0,0.0,0,0,0,0,mediterranean diet,inflammation,A XXX ( MeDi ) style has been reported as associated with a lower degree of YYY biomarkers and with a protective,A Mediterranean diet (MeDi) style has been reported as associated with a lower degree of inflammation biomarkers and with a protective role on cardiovascular and cerebrovascular events.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0
